,lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,age_group,demo_watched_date,language,watched_percentage,jnr_sm_id,lead_stage,call_done_date,call_status,call_reason
1236,USR1258,25,MALE,Chennai,B.Tech,Government Employee,SEO,23-25,2/26/2022,English,80,JNR1013MG,lead,2/25/2022,successful,demo_schedule
1237,USR1258,25,MALE,Chennai,B.Tech,Government Employee,SEO,23-25,2/26/2022,English,80,JNR1013MG,lead,2/26/2022,successful,demo_not_attended
1238,USR1258,25,MALE,Chennai,B.Tech,Government Employee,SEO,23-25,2/26/2022,English,80,JNR1013MG,lead,2/26/2022,successful,demo_not_attended
1239,USR1258,25,MALE,Chennai,B.Tech,Government Employee,SEO,23-25,2/26/2022,English,80,JNR1013MG,lead,2/26/2022,successful,demo_not_attended
1240,USR1258,25,MALE,Chennai,B.Tech,Government Employee,SEO,23-25,2/26/2022,English,80,JNR1013MG,awareness,2/26/2022,successful,post_demo_followup
1241,USR1262,20,FEMALE,Kochi,B.Tech,Business,email_marketing,20-22,1/7/2022,English,80,JNR1014MG,lead,1/6/2022,successful,lead_introduction
1242,USR1262,20,FEMALE,Kochi,B.Tech,Business,email_marketing,20-22,1/7/2022,English,80,JNR1014MG,lead,1/6/2022,successful,demo_schedule
1243,USR1262,20,FEMALE,Kochi,B.Tech,Business,email_marketing,20-22,1/7/2022,English,80,JNR1014MG,lead,1/7/2022,successful,demo_not_attended
1244,USR1262,20,FEMALE,Kochi,B.Tech,Business,email_marketing,20-22,1/7/2022,English,80,JNR1014MG,lead,1/7/2022,successful,demo_not_attended
1245,USR1262,20,FEMALE,Kochi,B.Tech,Business,email_marketing,20-22,1/7/2022,English,80,JNR1014MG,lead,1/7/2022,unsuccessful,demo_not_attended
1246,USR1262,20,FEMALE,Kochi,B.Tech,Business,email_marketing,20-22,1/7/2022,English,80,JNR1014MG,lead,1/7/2022,successful,demo_not_attended
1247,USR1262,20,FEMALE,Kochi,B.Tech,Business,email_marketing,20-22,1/7/2022,English,80,JNR1014MG,awareness,1/7/2022,successful,post_demo_followup
1248,USR1262,20,FEMALE,Kochi,B.Tech,Business,email_marketing,20-22,1/7/2022,English,80,JNR1014MG,consideration,1/7/2022,successful,interested_for_conversion
1249,USR1262,20,FEMALE,Kochi,B.Tech,Business,email_marketing,20-22,1/7/2022,English,80,JNR1014MG,consideration,1/7/2022,successful,followup_for_conversion
1250,USR1262,20,FEMALE,Kochi,B.Tech,Business,email_marketing,20-22,1/7/2022,English,80,JNR1014MG,consideration,1/7/2022,successful,followup_for_conversion
1251,USR1262,20,FEMALE,Kochi,B.Tech,Business,email_marketing,20-22,1/7/2022,English,80,JNR1014MG,conversion,1/8/2022,successful,successful_conversion
1252,USR1263,21,FEMALE,Hyderabad,Degree,Business,email_marketing,20-22,1/9/2022,English,80,JNR1014MG,lead,1/7/2022,unsuccessful,lead_introduction
1253,USR1263,21,FEMALE,Hyderabad,Degree,Business,email_marketing,20-22,1/9/2022,English,80,JNR1014MG,lead,1/8/2022,successful,lead_introduction
1254,USR1263,21,FEMALE,Hyderabad,Degree,Business,email_marketing,20-22,1/9/2022,English,80,JNR1014MG,lead,1/8/2022,successful,demo_schedule
1255,USR1263,21,FEMALE,Hyderabad,Degree,Business,email_marketing,20-22,1/9/2022,English,80,JNR1014MG,lead,1/9/2022,successful,demo_not_attended
1256,USR1263,21,FEMALE,Hyderabad,Degree,Business,email_marketing,20-22,1/9/2022,English,80,JNR1014MG,lead,1/9/2022,successful,demo_not_attended
1257,USR1263,21,FEMALE,Hyderabad,Degree,Business,email_marketing,20-22,1/9/2022,English,80,JNR1014MG,lead,1/9/2022,successful,demo_not_attended
1258,USR1263,21,FEMALE,Hyderabad,Degree,Business,email_marketing,20-22,1/9/2022,English,80,JNR1014MG,awareness,1/9/2022,successful,post_demo_followup
1259,USR1263,21,FEMALE,Hyderabad,Degree,Business,email_marketing,20-22,1/9/2022,English,80,JNR1014MG,consideration,1/9/2022,successful,interested_for_conversion
1260,USR1263,21,FEMALE,Hyderabad,Degree,Business,email_marketing,20-22,1/9/2022,English,80,JNR1014MG,consideration,1/9/2022,successful,followup_for_conversion
1261,USR1263,21,FEMALE,Hyderabad,Degree,Business,email_marketing,20-22,1/9/2022,English,80,JNR1014MG,consideration,1/9/2022,successful,followup_for_conversion
1262,USR1263,21,FEMALE,Hyderabad,Degree,Business,email_marketing,20-22,1/9/2022,English,80,JNR1014MG,conversion,1/10/2022,successful,successful_conversion
1263,USR1265,25,FEMALE,Hyderabad,B.Tech,Business,social_media,23-25,1/8/2022,English,20,JNR1014MG,lead,1/6/2022,unsuccessful,lead_introduction
1264,USR1265,25,FEMALE,Hyderabad,B.Tech,Business,social_media,23-25,1/8/2022,English,20,JNR1014MG,lead,1/7/2022,successful,lead_introduction
1265,USR1265,25,FEMALE,Hyderabad,B.Tech,Business,social_media,23-25,1/8/2022,English,20,JNR1014MG,lead,1/7/2022,successful,demo_schedule
1266,USR1265,25,FEMALE,Hyderabad,B.Tech,Business,social_media,23-25,1/8/2022,English,20,JNR1014MG,lead,1/8/2022,successful,demo_not_attended
1267,USR1265,25,FEMALE,Hyderabad,B.Tech,Business,social_media,23-25,1/8/2022,English,20,JNR1014MG,awareness,1/8/2022,successful,post_demo_followup
1268,USR1265,25,FEMALE,Hyderabad,B.Tech,Business,social_media,23-25,1/8/2022,English,20,JNR1014MG,consideration,1/8/2022,successful,interested_for_conversion
1269,USR1265,25,FEMALE,Hyderabad,B.Tech,Business,social_media,23-25,1/8/2022,English,20,JNR1014MG,awareness,1/8/2022,successful,followup_for_consideration
1270,USR1265,25,FEMALE,Hyderabad,B.Tech,Business,social_media,23-25,1/8/2022,English,20,JNR1014MG,consideration,1/8/2022,successful,interested_for_conversion
1271,USR1265,25,FEMALE,Hyderabad,B.Tech,Business,social_media,23-25,1/8/2022,English,20,JNR1014MG,awareness,1/8/2022,successful,followup_for_consideration
1272,USR1267,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/14/2022,Telugu,79,JNR1014MG,lead,1/13/2022,successful,lead_introduction
1273,USR1267,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/14/2022,Telugu,79,JNR1014MG,lead,1/13/2022,successful,demo_schedule
1274,USR1267,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/14/2022,Telugu,79,JNR1014MG,lead,1/14/2022,successful,demo_not_attended
1275,USR1267,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/14/2022,Telugu,79,JNR1014MG,lead,1/14/2022,successful,demo_not_attended
1276,USR1267,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/14/2022,Telugu,79,JNR1014MG,awareness,1/14/2022,successful,post_demo_followup
1277,USR1267,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/14/2022,Telugu,79,JNR1014MG,consideration,1/14/2022,successful,interested_for_conversion
1278,USR1267,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/14/2022,Telugu,79,JNR1014MG,consideration,1/14/2022,successful,followup_for_conversion
1279,USR1267,24,MALE,Kochi,Looking for Job,IT Employee,SEO,23-25,1/14/2022,Telugu,79,JNR1014MG,consideration,1/14/2022,successful,followup_for_conversion
1280,USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/13/2022,Telugu,78,JNR1014MG,lead,1/8/2022,unsuccessful,lead_introduction
1281,USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/13/2022,Telugu,78,JNR1014MG,lead,1/8/2022,successful,lead_introduction
1282,USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/13/2022,Telugu,78,JNR1014MG,lead,1/8/2022,successful,demo_schedule
1283,USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/13/2022,Telugu,78,JNR1014MG,lead,1/14/2022,successful,demo_not_attended
1284,USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/13/2022,Telugu,78,JNR1014MG,lead,1/14/2022,successful,demo_not_attended
1285,USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/13/2022,Telugu,78,JNR1014MG,lead,1/14/2022,successful,demo_not_attended
1286,USR1270,21,MALE,Bengaluru,Degree,IT Employee,user_referrals,20-22,1/13/2022,Telugu,78,JNR1014MG,awareness,1/14/2022,successful,post_demo_followup
1287,USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/19/2022,Telugu,77,JNR1014MG,lead,1/15/2022,successful,lead_introduction
1288,USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/19/2022,Telugu,77,JNR1014MG,lead,1/15/2022,successful,demo_schedule
1289,USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/19/2022,Telugu,77,JNR1014MG,lead,1/20/2022,successful,demo_not_attended
1290,USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/19/2022,Telugu,77,JNR1014MG,lead,1/20/2022,successful,demo_not_attended
1291,USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/19/2022,Telugu,77,JNR1014MG,lead,1/20/2022,unsuccessful,demo_not_attended
1292,USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/19/2022,Telugu,77,JNR1014MG,lead,1/20/2022,successful,demo_not_attended
1293,USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/19/2022,Telugu,77,JNR1014MG,awareness,1/20/2022,successful,post_demo_followup
1294,USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/19/2022,Telugu,77,JNR1014MG,consideration,1/20/2022,successful,interested_for_conversion
1295,USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/19/2022,Telugu,77,JNR1014MG,consideration,1/20/2022,unsuccessful,interested_for_conversion
1296,USR1271,22,MALE,Visakhapatnam,Looking for Job,IT Employee,website,20-22,1/19/2022,Telugu,77,JNR1014MG,consideration,1/20/2022,successful,interested_for_conversion
1297,USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/17/2022,English,76,JNR1014MG,lead,1/15/2022,successful,lead_introduction
1298,USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/17/2022,English,76,JNR1014MG,lead,1/17/2022,successful,demo_schedule
1299,USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/17/2022,English,76,JNR1014MG,lead,1/17/2022,successful,demo_not_attended
1300,USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/17/2022,English,76,JNR1014MG,lead,1/17/2022,successful,demo_not_attended
1301,USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/17/2022,English,76,JNR1014MG,awareness,1/17/2022,successful,post_demo_followup
1302,USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/17/2022,English,76,JNR1014MG,consideration,1/17/2022,successful,interested_for_conversion
1303,USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/17/2022,English,76,JNR1014MG,consideration,1/17/2022,successful,followup_for_conversion
1304,USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/17/2022,English,76,JNR1014MG,consideration,1/17/2022,successful,followup_for_conversion
1305,USR1272,25,FEMALE,Mumbai,Intermediate Completed,IT Employee,SEO,23-25,1/17/2022,English,76,JNR1014MG,conversion,1/18/2022,successful,successful_conversion
1306,USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,English,91,JNR1014MG,lead,1/17/2022,unsuccessful,lead_introduction
1307,USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,English,91,JNR1014MG,lead,1/18/2022,successful,lead_introduction
1308,USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,English,91,JNR1014MG,lead,1/19/2022,unsuccessful,demo_schedule
1309,USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,English,91,JNR1014MG,lead,1/19/2022,successful,demo_schedule
1310,USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,English,91,JNR1014MG,lead,1/19/2022,successful,demo_not_attended
1311,USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,English,91,JNR1014MG,lead,1/19/2022,successful,demo_not_attended
1312,USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,English,91,JNR1014MG,awareness,1/19/2022,successful,post_demo_followup
1313,USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,English,91,JNR1014MG,consideration,1/19/2022,successful,interested_for_conversion
1314,USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,English,91,JNR1014MG,consideration,1/19/2022,successful,followup_for_conversion
1315,USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,English,91,JNR1014MG,consideration,1/19/2022,successful,followup_for_conversion
1316,USR1273,18,MALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/19/2022,English,91,JNR1014MG,conversion,1/20/2022,successful,successful_conversion
1317,USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/18/2022,English,75,JNR1014MG,lead,1/15/2022,unsuccessful,lead_introduction
1318,USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/18/2022,English,75,JNR1014MG,lead,1/16/2022,successful,lead_introduction
1319,USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/18/2022,English,75,JNR1014MG,lead,1/18/2022,successful,demo_schedule
1320,USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/18/2022,English,75,JNR1014MG,lead,1/18/2022,successful,demo_not_attended
1321,USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/18/2022,English,75,JNR1014MG,lead,1/18/2022,successful,demo_not_attended
1322,USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/18/2022,English,75,JNR1014MG,lead,1/18/2022,successful,demo_not_attended
1323,USR1275,18,MALE,Bengaluru,B.Tech,IT Employee,user_referrals,16-19,1/18/2022,English,75,JNR1014MG,awareness,1/18/2022,successful,post_demo_followup
1324,USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/21/2022,Telugu,74,JNR1014MG,lead,2/19/2022,successful,lead_introduction
1325,USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/21/2022,Telugu,74,JNR1014MG,lead,2/20/2022,successful,demo_schedule
1326,USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/21/2022,Telugu,74,JNR1014MG,lead,2/23/2022,successful,demo_not_attended
1327,USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/21/2022,Telugu,74,JNR1014MG,lead,2/23/2022,successful,demo_not_attended
1328,USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/21/2022,Telugu,74,JNR1014MG,lead,2/23/2022,unsuccessful,demo_not_attended
1329,USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/21/2022,Telugu,74,JNR1014MG,lead,2/23/2022,successful,demo_not_attended
1330,USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/21/2022,Telugu,74,JNR1014MG,awareness,2/23/2022,successful,post_demo_followup
1331,USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/21/2022,Telugu,74,JNR1014MG,consideration,2/23/2022,successful,interested_for_conversion
1332,USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/21/2022,Telugu,74,JNR1014MG,consideration,2/23/2022,successful,followup_for_conversion
1333,USR1277,18,MALE,Mumbai,B.Tech,Business,SEO,16-19,2/21/2022,Telugu,74,JNR1014MG,consideration,2/23/2022,successful,followup_for_conversion
1334,USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/21/2022,English,73,JNR1014MG,lead,2/19/2022,unsuccessful,lead_introduction
1335,USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/21/2022,English,73,JNR1014MG,lead,2/19/2022,successful,lead_introduction
1336,USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/21/2022,English,73,JNR1014MG,lead,2/20/2022,successful,demo_schedule
1337,USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/21/2022,English,73,JNR1014MG,lead,2/22/2022,successful,demo_not_attended
1338,USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/21/2022,English,73,JNR1014MG,lead,2/22/2022,successful,demo_not_attended
1339,USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/21/2022,English,73,JNR1014MG,lead,2/22/2022,successful,demo_not_attended
1340,USR1278,24,FEMALE,Chennai,Looking for Job,Lawyer,email_marketing,23-25,2/21/2022,English,73,JNR1014MG,awareness,2/22/2022,successful,post_demo_followup
1341,USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/5/2022,Telugu,72,JNR1015MG,lead,1/4/2022,successful,lead_introduction
1342,USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/5/2022,Telugu,72,JNR1015MG,lead,1/5/2022,successful,demo_schedule
1343,USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/5/2022,Telugu,72,JNR1015MG,lead,1/5/2022,successful,demo_not_attended
1344,USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/5/2022,Telugu,72,JNR1015MG,lead,1/5/2022,successful,demo_not_attended
1345,USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/5/2022,Telugu,72,JNR1015MG,lead,1/5/2022,unsuccessful,demo_not_attended
1346,USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/5/2022,Telugu,72,JNR1015MG,lead,1/5/2022,successful,demo_not_attended
1347,USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/5/2022,Telugu,72,JNR1015MG,awareness,1/5/2022,successful,post_demo_followup
1348,USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/5/2022,Telugu,72,JNR1015MG,consideration,1/5/2022,successful,interested_for_conversion
1349,USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/5/2022,Telugu,72,JNR1015MG,consideration,1/5/2022,successful,followup_for_conversion
1350,USR1282,18,MALE,Visakhapatnam,B.Tech,Professor/Faculty,SEO,16-19,1/5/2022,Telugu,72,JNR1015MG,consideration,1/5/2022,successful,followup_for_conversion
1351,USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/9/2022,English,78,JNR1015MG,lead,1/5/2022,unsuccessful,lead_introduction
1352,USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/9/2022,English,78,JNR1015MG,lead,1/6/2022,successful,lead_introduction
1353,USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/9/2022,English,78,JNR1015MG,lead,1/8/2022,successful,demo_schedule
1354,USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/9/2022,English,78,JNR1015MG,lead,1/9/2022,successful,demo_not_attended
1355,USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/9/2022,English,78,JNR1015MG,lead,1/9/2022,successful,demo_not_attended
1356,USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/9/2022,English,78,JNR1015MG,lead,1/9/2022,successful,demo_not_attended
1357,USR1283,16,MALE,Visakhapatnam,Intermediate,Business,email_marketing,,1/9/2022,English,78,JNR1015MG,awareness,1/9/2022,successful,post_demo_followup
1358,USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,20-22,1/10/2022,English,79,JNR1015MG,lead,1/8/2022,successful,lead_introduction
1359,USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,20-22,1/10/2022,English,79,JNR1015MG,lead,1/9/2022,successful,demo_schedule
1360,USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,20-22,1/10/2022,English,79,JNR1015MG,lead,1/10/2022,successful,demo_not_attended
1361,USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,20-22,1/10/2022,English,79,JNR1015MG,lead,1/10/2022,successful,demo_not_attended
1362,USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,20-22,1/10/2022,English,79,JNR1015MG,awareness,1/10/2022,successful,post_demo_followup
1363,USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,20-22,1/10/2022,English,79,JNR1015MG,consideration,1/10/2022,successful,interested_for_conversion
1364,USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,20-22,1/10/2022,English,79,JNR1015MG,consideration,1/10/2022,successful,followup_for_conversion
1365,USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,20-22,1/10/2022,English,79,JNR1015MG,consideration,1/10/2022,successful,followup_for_conversion
1366,USR1290,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,23-25,1/12/2022,English,71,JNR1015MG,lead,1/8/2022,unsuccessful,lead_introduction
1367,USR1290,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,23-25,1/12/2022,English,71,JNR1015MG,lead,1/9/2022,successful,lead_introduction
1368,USR1290,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,23-25,1/12/2022,English,71,JNR1015MG,lead,1/11/2022,successful,demo_schedule
1369,USR1290,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,23-25,1/12/2022,English,71,JNR1015MG,lead,1/14/2022,successful,demo_not_attended
1370,USR1290,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,23-25,1/12/2022,English,71,JNR1015MG,lead,1/14/2022,successful,demo_not_attended
1371,USR1290,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,23-25,1/12/2022,English,71,JNR1015MG,lead,1/14/2022,successful,demo_not_attended
1372,USR1290,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,23-25,1/12/2022,English,71,JNR1015MG,awareness,1/14/2022,successful,post_demo_followup
1373,USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,16-19,1/17/2022,English,22,JNR1015MG,lead,1/15/2022,successful,lead_introduction
1374,USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,16-19,1/17/2022,English,22,JNR1015MG,lead,1/16/2022,successful,demo_schedule
1375,USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,16-19,1/17/2022,English,22,JNR1015MG,lead,1/20/2022,successful,demo_not_attended
1376,USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,16-19,1/17/2022,English,22,JNR1015MG,lead,1/20/2022,successful,demo_not_attended
1377,USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,16-19,1/17/2022,English,22,JNR1015MG,lead,1/20/2022,unsuccessful,demo_not_attended
1378,USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,16-19,1/17/2022,English,22,JNR1015MG,lead,1/20/2022,successful,demo_not_attended
1379,USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,16-19,1/17/2022,English,22,JNR1015MG,awareness,1/20/2022,successful,post_demo_followup
1380,USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,16-19,1/17/2022,English,22,JNR1015MG,consideration,1/20/2022,successful,interested_for_conversion
1381,USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,16-19,1/17/2022,English,22,JNR1015MG,consideration,1/20/2022,successful,followup_for_conversion
1382,USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,16-19,1/17/2022,English,22,JNR1015MG,consideration,1/20/2022,successful,followup_for_conversion
1383,USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,1/17/2022,English,70,JNR1015MG,lead,1/15/2022,successful,lead_introduction
1384,USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,1/17/2022,English,70,JNR1015MG,lead,1/16/2022,successful,demo_schedule
1385,USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,1/17/2022,English,70,JNR1015MG,lead,1/17/2022,successful,demo_not_attended
1386,USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,1/17/2022,English,70,JNR1015MG,lead,1/17/2022,successful,demo_not_attended
1387,USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,1/17/2022,English,70,JNR1015MG,awareness,1/17/2022,successful,post_demo_followup
1388,USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,1/17/2022,English,70,JNR1015MG,consideration,1/17/2022,successful,interested_for_conversion
1389,USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,1/17/2022,English,70,JNR1015MG,consideration,1/17/2022,unsuccessful,followup_for_conversion
1390,USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,1/17/2022,English,70,JNR1015MG,consideration,1/17/2022,successful,followup_for_conversion
1391,USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,1/17/2022,English,70,JNR1015MG,conversion,1/18/2022,successful,successful_conversion
1392,USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,20-22,1/21/2022,English,23,JNR1015MG,lead,1/17/2022,unsuccessful,lead_introduction
1393,USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,20-22,1/21/2022,English,23,JNR1015MG,lead,1/18/2022,successful,lead_introduction
1394,USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,20-22,1/21/2022,English,23,JNR1015MG,lead,1/20/2022,unsuccessful,demo_schedule
1395,USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,20-22,1/21/2022,English,23,JNR1015MG,lead,1/20/2022,successful,demo_schedule
1396,USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,20-22,1/21/2022,English,23,JNR1015MG,lead,1/21/2022,successful,demo_not_attended
1397,USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,20-22,1/21/2022,English,23,JNR1015MG,lead,1/21/2022,successful,demo_not_attended
1398,USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,20-22,1/21/2022,English,23,JNR1015MG,awareness,1/21/2022,successful,post_demo_followup
1399,USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,20-22,1/21/2022,English,23,JNR1015MG,consideration,1/21/2022,successful,interested_for_conversion
1400,USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,20-22,1/21/2022,English,23,JNR1015MG,consideration,1/21/2022,successful,followup_for_conversion
1401,USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,20-22,1/21/2022,English,23,JNR1015MG,consideration,1/21/2022,successful,followup_for_conversion
1402,USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,20-22,1/21/2022,English,23,JNR1015MG,conversion,1/22/2022,successful,successful_conversion
